gene_id	transcript_id
CACNA1C	"uc001qjz.2,uc001qka.1,uc001qkb.2,uc001qkc.2,uc001qkd.2,uc001qke.2,uc001qkf.2,uc001qkg.2,uc001qkh.2,uc001qki.1,uc001qkj.1,uc001qkk.1,uc001qkl.2,uc001qkm.1,uc001qkn.2,uc001qko.2,uc001qkp.2,uc001qkq.2,uc001qkr.2,uc001qks.2,uc001qkt.2,uc001qku.2,uc001qkv.1,uc001qkw.2,uc001qky.1,uc009zdu.1,uc009zdv.1,uc009zdw.1,uc009zdx.1,uc009zdy.1,uc010sea.1"
CACNA1D	"uc003dgu.3,uc003dgv.3,uc003dgw.3,uc003dgx.1,uc003dgy.3,uc011bes.1"
CACNA1E	"uc001gow.2,uc001gox.1,uc009wxr.2,uc009wxs.2,uc009wxt.2"
CACNA1F	"uc004dnb.2,uc010nip.2"
CACNA1G	"uc002iri.1,uc002irj.1,uc002irk.1,uc002irl.1,uc002irm.1,uc002irn.1,uc002iro.1,uc002irp.1,uc002irq.1,uc002irr.1,uc002irs.1,uc002irt.1,uc002iru.1,uc002irv.1,uc002irw.1,uc002irx.1,uc002iry.1,uc002irz.1,uc002isa.1,uc002isb.1,uc002isc.1,uc002isd.1,uc002ise.1,uc002isf.1,uc002isg.1,uc002ish.1,uc002isi.1,uc002isj.2"
CACNA1H	"uc002cks.2,uc002ckt.2,uc002cku.2,uc002ckv.2,uc010brj.2"
CACNA1I	"uc003ayc.2,uc003ayd.2,uc003aye.2,uc003ayf.2"
CACNA1S	uc001gvv.2
CACNA2D1	"uc003uhr.1,uc011kgy.1"
CACNA2D2	"uc003dao.2,uc003dap.2,uc003daq.2"
CACNA2D3	"uc003dhf.2,uc003dhg.1,uc003dhh.1,uc003dhi.2,uc010hmv.1,uc011beu.1"
CACNA2D4	"uc001qjo.2,uc001qjp.2,uc001qjs.1,uc009zdr.1,uc009zds.1,uc009zdt.1,uc010sdw.1"
CACNB1	"uc002hrl.1,uc002hrm.1,uc002hrn.2,uc002hro.2,uc002hrp.1,uc010web.1"
CACNB2	"uc001ipr.2,uc001ips.2,uc001ipt.2,uc001ipu.2,uc001ipv.2,uc001ipw.2,uc001ipx.2,uc001ipy.2,uc001ipz.2,uc001iqa.2,uc009xjz.1,uc009xka.1,uc009xkb.1,uc010qcl.1,uc010qcm.1,uc010qcn.1,uc010qco.1"
CACNB3	"uc001rsk.1,uc001rsl.1,uc010slx.1,uc010sly.1,uc010slz.1"
CACNB4	"uc002txy.2,uc002txz.2,uc002tya.2,uc002tyb.2,uc010fnz.2"
CACNG1	uc002jfu.2
CACNG2	uc003aps.1
CACNG3	uc002dmf.2
CACNG4	uc002jft.1
CACNG5	"uc002jfr.2,uc010wqi.1,uc010wqj.1"
CACNG6	"uc002qct.2,uc002qcu.2,uc002qcv.2"
CACNG7	"uc002qcr.1,uc010era.1"
CACNG8	uc002qcs.1
CACYBP	"uc001gki.1,uc001gkj.1,uc010pmw.1"
CADM1	"uc001ppf.3,uc001pph.3,uc001ppi.3,uc001ppj.3,uc001ppk.3,uc001ppl.2"
CADM2	"uc003dqj.2,uc003dqk.2,uc003dql.2"
CADM3	"uc001ftk.2,uc001ftl.2,uc009wsx.1,uc009wsy.1"
CADM4	uc002oxc.1
CADPS2	"uc003vkg.3,uc010lkp.2,uc010lkq.2,uc011knx.1"
CADPS	"uc003dlj.1,uc003dlk.1,uc003dll.2,uc003dlm.2,uc003dln.2"
CAD	"uc002rji.2,uc010eyw.2"
CAGE1	"uc003mxh.2,uc003mxi.2,uc003mxj.2,uc003mxk.1,uc003mxl.1"
CALB1	"uc003yel.1,uc003yem.1,uc011lge.1"
CALB2	"uc002faa.3,uc002fac.3,uc010vme.1"
CALCA	"uc001mlt.1,uc001mlu.1,uc001mlv.1,uc001mlw.1"
CALCB	"uc001mlx.1,uc009ygr.1"
CALCOCO1	"uc001see.2,uc001sef.2,uc001seg.2,uc001seh.2,uc009znd.2,uc010som.1,uc010son.1,uc010soo.1"
CALCOCO2	"uc002iof.2,uc010wlp.1,uc010wlq.1,uc010wlr.1,uc010wls.1"
CALCRL	"uc002upv.3,uc002upw.2,uc010frt.2"
CALCR	"uc003ums.1,uc003umt.1,uc003umu.1,uc003umv.1,uc003umw.2,uc011kia.1"
CALD1	"uc003vry.2,uc003vrz.2,uc003vsa.2,uc003vsb.2,uc003vsc.2,uc003vsd.2,uc003vse.2,uc010lmm.2,uc010lmn.2,uc011kpt.1,uc011kpu.1,uc011kpv.1"
CALHM1	uc001kxe.2
CALHM2	"uc001kwz.2,uc001kxa.2,uc001kxb.2,uc001kxc.2,uc001kxd.1"
CALHM3	uc001kxg.3
CALM1	"uc001xyl.1,uc001xym.1,uc010atq.1,uc010atr.1"
CALM2	"uc002rvt.2,uc010fbe.2"
CALM3	"uc002pew.2,uc010ekp.2,uc010xyc.1"
CALML3	uc001iie.1
CALML4	"uc002arb.2,uc002arc.2,uc002ard.2,uc002are.2,uc010bhz.2"
CALML5	uc001iic.2
CALML6	uc001aih.1
CALN1	"uc003twa.3,uc003twb.3,uc003twc.3"
CALR3	uc002ned.2
CALR	"uc002mvu.2,uc002mvv.2"
CALU	"uc003vnq.2,uc003vnr.2,uc003vns.2"
CALY	uc001lmo.2
CAMK1D	"uc001iln.2,uc001ilo.2"
CAMK1G	"uc001hhd.2,uc001hhe.2,uc001hhf.3"
CAMK1	"uc003bss.2,uc003bst.2,uc003bsu.2"
CAMK2A	"uc003lrs.2,uc003lrt.2,uc003lru.2,uc010jhe.2,uc010jhf.1"
CAMK2B	"uc003tkn.2,uc003tkp.2,uc003tkq.2,uc003tkr.2,uc003tks.2,uc003tkt.2,uc003tku.2,uc003tkv.2,uc003tkw.2,uc003tkx.2,uc010kyc.2,uc010kyd.2"
CAMK2D	"uc003ibi.2,uc003ibj.2,uc003ibk.2,uc003ibl.2,uc003ibm.2,uc003ibn.2,uc003ibo.3"
CAMK2G	"uc001jvm.1,uc001jvo.1,uc001jvp.1,uc001jvq.1,uc001jvr.1,uc001jvs.1,uc001jvt.1,uc001jvu.1,uc001jvv.1,uc001jvw.1,uc001jvx.1,uc009xrp.1,uc010qkv.1"
CAMK2N1	"uc001bdg.2,uc001bdh.2"
CAMK2N2	uc003fnj.1
CAMK4	"uc003kpf.2,uc003kpg.2,uc010jbv.2,uc011cvj.1"
CAMKK1	"uc002fwt.2,uc002fwu.2,uc002fwv.2"
CAMKK2	"uc001tzt.2,uc001tzu.2,uc001tzv.2,uc001tzw.2,uc001tzx.2,uc001tzy.2,uc001tzz.1,uc001uaa.1,uc001uab.2,uc001uac.2,uc001uad.1"
CAMKV	"uc003cxt.1,uc003cxu.2,uc003cxv.1,uc003cxw.1,uc003cxx.1,uc011bcy.1,uc011bcz.1,uc011bda.1,uc011bdb.1"
CAMLG	"uc003kzt.2,uc003kzu.2"
CAMP	uc003csj.1
CAMSAP1L1	"uc001gvk.2,uc001gvl.2,uc001gvm.2"
CAMSAP1	"uc004cgq.3,uc004cgr.3,uc010nbg.2"
CAMTA1	"uc001aoh.2,uc001aoi.2,uc001aoj.2,uc001aok.3,uc009vmf.2,uc010nzv.1"
CAMTA2	"uc002gag.1,uc002gah.1,uc002gai.1,uc010cku.1,uc010ckv.1,uc010vsu.1"
CAND1	"uc001stn.2,uc001sto.2"
CAND2	"uc003bxj.2,uc003bxk.2"
CANT1	"uc002jwj.2,uc002jwk.2,uc002jwl.2,uc002jwm.1,uc002jwn.2"
CANX	"uc003mkk.2,uc003mkl.2,uc010jlb.1,uc011dgp.1,uc011dgq.1"
CAP1	"uc001cey.3,uc001cez.3,uc001cfa.3,uc009vvz.2,uc010ojd.1,uc010oje.1"
CAP2	"uc003ncb.2,uc010jpk.1,uc011dja.1,uc011djb.1,uc011djc.1,uc011djd.1"
CAPG	"uc002spl.1,uc002spm.1,uc010fgi.1,uc010fgj.1,uc010ysq.1"
CAPN10	"uc002vzk.1,uc002vzl.1,uc002vzm.1,uc002vzn.1,uc002vzo.1,uc002vzp.1,uc002vzq.1,uc010fzg.1,uc010zoh.1"
CAPN11	"uc003owt.1,uc011dvn.1"
CAPN12	"uc002ojc.1,uc002ojd.1,uc010egd.1"
CAPN13	"uc002rnm.2,uc002rnn.2,uc002rno.2,uc002rnp.1"
CAPN14	"uc002rnt.1,uc010yms.1"
CAPN1	"uc001odf.1,uc001odg.1,uc009yqd.1,uc010roa.1"
CAPN2	"uc001hob.3,uc001hoc.2,uc010puy.1"
CAPN3	"uc001zpk.1,uc001zpl.1,uc001zpn.1,uc001zpo.1,uc001zpp.1,uc001zpq.1,uc001zpr.1,uc001zps.1,uc001zpt.1,uc010bcv.1,uc010udf.1,uc010udg.1"
CAPN5	"uc001oxx.2,uc001oxy.2,uc001oya.2,uc009yup.2,uc009yuq.2"
CAPN6	"uc004epc.1,uc011msu.1"
CAPN7	uc003bzn.2
CAPN8	uc009xee.2
CAPN9	"uc001htz.1,uc001hua.1,uc009xfg.1"
CAPNS1	"uc002odi.1,uc002odj.2,uc002odk.2,uc002odl.2"
CAPNS2	uc002eid.1
CAPRIN1	"uc001mvg.2,uc001mvh.1,uc001mvi.2,uc001mvj.1"
CAPRIN2	"uc001rjf.1,uc001rjg.1,uc001rjh.1,uc001rji.1,uc001rjj.1,uc001rjk.3,uc001rjl.3,uc001rjm.1,uc001rjn.1"
CAPS2	"uc001sxi.3,uc001sxj.3,uc001sxk.3,uc001sxl.3,uc001sxm.3,uc009zsa.2"
CAPSL	"uc003jjt.1,uc003jju.1"
CAPS	"uc002mdt.2,uc002mdu.2"
CAPZA1	uc001ecj.1
CAPZA2	"uc003vik.1,uc003vil.2,uc011knk.1"
CAPZA3	uc001rdy.2
CAPZB	"uc001bcd.2,uc001bce.2,uc009vpk.2,uc010ocz.1"
CARD10	"uc003ast.1,uc003asu.1,uc003asv.1,uc003asw.1,uc003asx.1,uc003asy.1,uc011ank.1"
CARD11	uc003smv.2
CARD14	"uc002jxt.1,uc002jxu.1,uc002jxv.2,uc002jxw.1,uc002jxx.2,uc010dhu.1,uc010wud.1"
CARD16	"uc001pio.1,uc001pip.1"
CARD17	uc001pir.1
CARD18	uc001pis.2
CARD6	uc003jmg.2
CARD8	"uc002pid.1,uc002pie.3,uc002pif.3,uc002pig.3,uc002pih.3,uc002pii.3,uc002pij.1,uc010els.2,uc010xzi.1,uc010xzj.1,uc010xzk.1,uc010xzl.1,uc010xzm.1"
CARD9	"uc004chg.3,uc010nbj.2,uc011mdw.1,uc011mdx.1"
CARHSP1	"uc002czh.1,uc002czi.1"
CARKD	"uc001vqz.2,uc001vra.2,uc001vrb.2,uc001vrc.2,uc010tji.1,uc010tjj.1,uc010tjk.1,uc010tjl.1"
CARM1	"uc002mpz.2,uc002mqa.2,uc010dxn.2"
CARNS1	"uc001olc.3,uc009yrp.2,uc010rpq.1,uc010rpr.1"
CARS2	"uc001vrd.2,uc010tjm.1"
CARS	"uc001lxe.2,uc001lxf.2,uc001lxg.2,uc001lxh.2,uc009ydu.2,uc010qxo.1,uc010qxp.1"
CARTPT	uc003kbv.1
CASC1	"uc001rgj.2,uc001rgk.2,uc001rgl.2,uc001rgm.3,uc010sje.1,uc010sjf.1,uc010sjg.1,uc010sjh.1"
CASC2	"uc001ldk.2,uc001ldm.3,uc009xza.2,uc009xzb.2,uc009xzc.2"
CASC3	"uc002hue.2,uc010cws.1,uc010cwt.1"
CASC4	"uc001zto.1,uc001ztp.2,uc001ztq.2,uc010bdu.1"
CASC5	"uc001zme.2,uc010bbs.1,uc010bbt.1,uc010ucq.1"
CASD1	"uc003unh.2,uc003uni.3,uc003unj.3"
CASKIN1	uc010bsg.1
CASKIN2	"uc002joc.2,uc002jod.2,uc010wsc.1"
CASK	"uc004dfj.3,uc004dfk.3,uc004dfl.3,uc004dfm.3,uc004dfn.3"
CASP10	"uc002uxi.1,uc002uxj.1,uc002uxk.1,uc002uxl.1,uc002uxm.1,uc010fta.1,uc010ftb.1,uc010zhn.1"
CASP12	"uc001phs.2,uc001pht.1,uc001phu.1,uc001phv.1,uc001phw.1,uc001phx.1,uc009yxf.1"
CASP14	"uc002naf.2,uc010dzv.1"
CASP1	"uc001pig.2,uc001pik.2,uc001pim.3,uc009yxi.2,uc009yxj.2,uc010rve.1,uc010rvf.1,uc010rvg.1,uc010rvh.1,uc010rvi.1,uc010rvj.1,uc010rvk.1,uc010rvl.1"
CASP2	"uc003wco.2,uc003wcp.2,uc003wcq.2,uc011kta.1,uc011ktb.1"
CASP3	"uc003iwg.2,uc003iwh.2,uc003iwi.2"
CASP4	"uc001pib.1,uc001pid.1,uc009yxg.1,uc010rux.1,uc010ruy.1"
CASP5	"uc009yxh.2,uc010ruz.1,uc010rva.1,uc010rvb.1,uc010rvc.1,uc010rvd.1"
CASP6	"uc003hzn.1,uc003hzo.1"
CASP7	"uc001lam.2,uc001lan.2,uc001lao.2,uc001lap.2,uc001laq.2,uc010qsa.1,uc010qsb.1"
CASP8AP2	"uc003pnr.2,uc003pns.2,uc003pnt.2,uc011dzz.1"
CASP8	"uc002uxn.2,uc002uxo.1,uc002uxp.1,uc002uxq.1,uc002uxr.1,uc002uxs.1,uc002uxt.1,uc002uxu.1,uc002uxv.1,uc002uxw.1,uc002uxx.1,uc002uxy.1,uc010ftc.1,uc010ftd.1,uc010fte.1,uc010ftf.2"
CASP9	"uc001awm.1,uc001awn.2,uc001awo.2,uc001awp.2,uc001awq.2,uc009voi.2,uc010obm.1"
CASQ1	uc010pja.1
CASQ2	"uc001efx.3,uc010owu.1"
CASR	"uc003eev.3,uc003eew.3"
CASS4	"uc002xxp.2,uc002xxq.3,uc002xxr.2,uc010gio.2,uc010zze.1"
CAST	"uc003klt.2,uc003klu.2,uc003klv.2,uc003klw.2,uc003klx.2,uc003kly.2,uc003klz.1,uc003kma.1,uc003kmb.2,uc003kmc.2,uc003kmd.2,uc003kme.2,uc003kmf.2,uc003kmh.2,uc003kmi.2,uc003kmj.2,uc003kmk.2,uc010jbj.2,uc010jbk.2,uc010jbl.1,uc011cuo.1,uc011cup.1,uc011cuq.1,uc011cur.1,uc011cus.1,uc011cut.1"
CASZ1	"uc001aro.2,uc001arp.1,uc001arq.1,uc009vmx.2"
CATSPER1	uc001ogt.2
CATSPER2P1	"uc001zss.2,uc001zst.2"
CATSPER2	"uc001zsh.2,uc001zsi.2,uc001zsj.2,uc001zsk.2,uc001zsl.1,uc010bdm.2"
CATSPER3	uc003lag.2
CATSPER4	"uc009vsf.2,uc010oey.1,uc010oez.1"
CATSPERB	"uc001xzs.1,uc010aub.1"
CATSPERG	"uc002oif.3,uc002oig.3,uc002oih.3,uc010efw.2"
CAT	"uc001mvm.2,uc001mvn.2,uc009ykc.1"
CAV1	"uc003vif.1,uc003vig.1,uc003vih.2,uc010lkd.1,uc010lke.1,uc010lkf.1"
CAV2	"uc003vhv.2,uc003vhw.2,uc003vhx.2,uc003vhz.2,uc003via.2,uc003vib.2,uc003vid.2,uc003vie.2,uc010lkb.1,uc010lkc.2"
CAV3	"uc003bra.2,uc003brb.2"
CBARA1	"uc001jtb.1,uc009xqo.1,uc010qjw.1,uc010qjx.1"
CBFA2T2	"uc002wze.1,uc002wzf.1,uc002wzg.1,uc002wzh.1,uc002wzi.1,uc002wzj.1,uc002wzk.1,uc010zug.1"
CBFA2T3	"uc002fmk.1,uc002fml.1,uc002fmm.1,uc002fmn.1,uc010cif.1"
CBFB	"uc002era.2,uc002erb.2,uc010vja.1"
CBLB	"uc003dwa.2,uc003dwc.2,uc003dwd.1,uc003dwe.1,uc011bhi.1,uc011bhj.1"
CBLC	"uc002ozs.2,uc010ejt.2"
CBLL1	"uc003veq.2,uc011kme.1,uc011kmf.1"
CBLN1	uc002efq.2
CBLN2	"uc002lku.2,uc002lkv.2"
CBLN3	uc001wpg.3
CBLN4	uc002xxa.2
CBL	uc001pwe.2
CBR1	"uc002yvb.1,uc010gmx.1,uc010gmy.1"
CBR3	uc002yve.2
CBR4	"uc003iry.2,uc003irz.1,uc011cjy.1"
CBS	"uc002zcs.1,uc002zct.2,uc002zcu.2,uc002zcv.2,uc002zcw.3,uc002zcx.2"
CBWD1	"uc003zga.3,uc003zgb.3,uc003zgc.3,uc003zgd.2,uc010mgs.2,uc011llr.1"
CBWD2	"uc002tjt.2,uc002tju.2,uc002tjv.2,uc010fkv.2,uc010yxw.1"
CBWD3	"uc004afy.3,uc004afz.3,uc004aga.3,uc004agb.3,uc004agc.3,uc004agd.1,uc004age.2,uc004agh.3,uc004agi.3,uc004agj.3,uc004agl.3,uc010moe.1,uc011lrm.1,uc011lrn.1,uc011lro.1,uc011lrp.1"
CBWD5	uc011lrl.1
CBWD6	"uc004afj.3,uc004afk.3,uc004afl.3,uc011lrf.1"
CBX1	"uc002ind.3,uc002ine.3"
CBX2	"uc002jxb.1,uc002jxc.2"
CBX3	"uc003sxt.2,uc003sxu.2,uc003sxv.2"
CBX4	uc002jxe.2
CBX5	"uc001sfh.3,uc001sfi.3,uc001sfj.3,uc001sfk.3"
CBX6	"uc003awl.2,uc003awm.1"
CBX7	"uc003axb.2,uc003axc.2"
CBX8	uc002jxd.1
CBY1	"uc003awb.2,uc003awc.2,uc011any.1"
CC2D1A	"uc002mxn.2,uc002mxo.2,uc002mxp.2,uc002mxq.1,uc010dzh.2"
CC2D1B	"uc001ctq.1,uc001ctr.2,uc001cts.2"
CC2D2A	"uc003gnq.3,uc003gnr.3,uc003gns.3,uc003gnt.3,uc003gnu.2,uc003gnv.2,uc003gnx.2,uc003gnz.1,uc003goa.1,uc010idv.2"
CC2D2B	"uc001klk.2,uc001kll.2,uc010qop.1"
CCAR1	"uc001jol.1,uc001jom.1,uc001jon.1,uc001joo.2,uc009xpx.1,uc010qiz.1,uc010qja.1,uc010qjb.1"
CCBE1	"uc002lia.2,uc002lib.2,uc010dpq.2"
CCBL1	"uc004bwf.2,uc004bwg.2,uc004bwh.2,uc004bwi.2,uc004bwj.2,uc004bwk.2,uc010myn.2,uc010myo.2,uc011mbl.1"
CCBL2	"uc001dmp.2,uc001dmq.2,uc001dmr.2"
CCBP2	"uc003cmc.1,uc003cmd.1,uc003cme.2,uc003cmf.2,uc003cmg.2"
CCDC101	uc002dqf.2
CCDC102A	uc002elw.2
CCDC102B	"uc002lkh.2,uc002lki.2,uc002lkj.1,uc002lkk.2"
CCDC103	"uc002iho.2,uc002ihp.1"
CCDC104	"uc002ryx.2,uc002ryy.2"
CCDC105	uc002nae.2
CCDC106	"uc002qlr.2,uc002qls.2"
CCDC107	"uc003zxj.2,uc003zxk.2,uc010mkx.1,uc011lox.1,uc011loy.1"
CCDC108	"uc002vjl.1,uc002vjm.3,uc002vjn.2,uc010fwa.1,uc010zkp.1,uc010zkq.1"
CCDC109A	"uc001jtc.2,uc001jtd.2,uc009xqp.1,uc009xqq.1,uc009xqr.2,uc010qjy.1"
CCDC109B	"uc010imf.2,uc011cfs.1"
CCDC110	"uc003ixu.3,uc003ixv.3,uc011ckt.1"
CCDC111	"uc003iwj.2,uc003iwk.2,uc003iwl.2,uc003iwm.2,uc003iwn.2,uc010isd.1"
CCDC112	"uc003kqy.2,uc003kqz.2,uc003kra.2"
CCDC113	"uc002ene.2,uc010vid.1"
CCDC114	"uc002pio.2,uc002piq.2,uc002pir.2,uc002pis.1,uc002pit.1,uc002piu.1"
CCDC115	"uc002tqw.1,uc002tqx.2,uc002tqy.1,uc002tqz.1,uc010zaf.1"
CCDC116	"uc002zve.2,uc011aih.1"
CCDC117	"uc003aeb.2,uc011aki.1,uc011akj.1,uc011akk.1"
CCDC11	uc002lee.2
CCDC120	"uc004dmf.2,uc004dmg.1,uc010nik.2,uc010nil.2,uc011mmq.1,uc011mmr.1,uc011mms.1"
CCDC121	"uc002rld.2,uc002rle.2,uc010eze.2"
CCDC122	"uc010acf.2,uc010tfn.1"
CCDC123	"uc002ntx.2,uc002nty.2,uc002ntz.1,uc002nua.2,uc002nub.1,uc002nuc.1,uc010edg.2"
CCDC124	"uc002nhs.2,uc010xpz.1"
CCDC125	"uc003jvv.1,uc003jvw.2,uc003jvx.1,uc003jvy.1,uc003jvz.1"
CCDC126	"uc003swl.2,uc003swm.2,uc003swn.2"
CCDC127	uc003jam.1
CCDC129	"uc003tci.1,uc003tcj.1,uc003tck.1,uc011kad.1,uc011kae.1"
CCDC12	"uc003cqo.2,uc011baq.1,uc011bar.1"
CCDC130	"uc002mxb.1,uc002mxc.1,uc002mxd.1,uc010dzf.1,uc010xnf.1"
CCDC132	"uc003umn.2,uc003umo.2,uc003ump.2,uc003umq.2,uc003umr.2,uc011khz.1"
CCDC134	"uc003bbh.1,uc011apg.1"
CCDC135	"uc002emi.2,uc002emj.2,uc002emk.2"
CCDC136	"uc003vnu.1,uc003vnv.1,uc003vnw.1,uc003vnx.1,uc003vny.1,uc010llq.1"
CCDC137	"uc002kbc.3,uc002kbd.2"
CCDC138	"uc002ten.1,uc002teo.1,uc002tep.1,uc010fjm.1"
CCDC13	"uc003cly.3,uc003clz.2,uc011azq.1"
CCDC140	uc002vnb.1
CCDC141	"uc002une.1,uc002unf.1,uc002ung.2"
CCDC142	"uc002slo.2,uc002slp.2,uc002slq.2,uc002slr.2"
CCDC144A	"uc002gqk.1,uc002gql.1"
CCDC144B	"uc002gua.3,uc002gub.1,uc002guc.1,uc010vyc.1"
CCDC144C	uc010cqy.1
CCDC144NL	uc002gyf.2
CCDC146	"uc003ufz.1,uc003uga.2,uc003ugc.2,uc010ldp.2"
CCDC147	uc001kyh.2
CCDC148	"uc002tzq.2,uc002tzr.2,uc002tzs.1,uc010foh.2,uc010foi.1,uc010foj.1,uc010fok.1"
CCDC149	"uc003gra.1,uc003grb.2,uc003grc.2,uc003grd.2,uc003gre.2,uc011bxq.1,uc011bxr.1"
CCDC14	"uc003egv.3,uc003egx.3,uc003egy.3,uc003egz.2,uc010hrt.2,uc011bjx.1"
CCDC150	"uc002uto.1,uc002utp.1,uc002utq.1,uc002utr.1,uc010zgq.1,uc010zgr.1,uc010zgs.1,uc010zgt.1"
CCDC151	"uc002mrr.2,uc002mrs.2,uc010dxz.2"
CCDC152	"uc003jmx.3,uc011cpr.1"
CCDC153	uc010rze.1
CCDC154	"uc010brp.2,uc010uve.1"
CCDC155	"uc002pnl.1,uc002pnm.1,uc010emx.1"
CCDC157	"uc011aku.1,uc011akv.1"
CCDC158	"uc003hkb.3,uc003hkd.2"
CCDC159	"uc010xlr.1,uc010xls.1,uc010xlt.1,uc010xlu.1,uc010xlv.1,uc010xlw.1"
CCDC15	uc001qbm.3
CCDC160	uc011mvj.1
CCDC163P	"uc001cnt.2,uc001cnu.2,uc001cnv.2,uc001cnw.2,uc009vxt.1,uc009vxu.1"
CCDC17	"uc001com.3,uc001con.3,uc009vxy.2,uc009vxz.2,uc010ols.1,uc010olt.1"
CCDC18	"uc001dpq.2,uc001dpr.1,uc009wdl.1"
CCDC19	"uc001fui.2,uc001fuj.2,uc001fuk.2,uc001ful.2,uc009wtb.2,uc009wtc.1"
CCDC21	"uc001blr.2,uc001bls.1,uc001blt.1,uc010ofa.1"
CCDC22	"uc004dnc.1,uc004dnd.1,uc011mna.1"
CCDC23	uc001cib.2
CCDC24	"uc001clj.2,uc001clk.2,uc009vxc.2"
CCDC25	"uc003xgc.2,uc003xgd.2,uc003xge.2,uc003xgf.1,uc011lan.1,uc011lao.1"
CCDC27	uc001akv.2
CCDC28A	uc003qie.2
CCDC28B	"uc001buk.2,uc001bul.1"
CCDC30	"uc001chm.2,uc001chn.2,uc001chp.2,uc009vwk.1,uc010oju.1"
CCDC33	"uc002axo.2,uc002axp.2,uc002axq.2,uc002axr.2"
CCDC34	"uc001mrh.1,uc001mri.1"
CCDC36	"uc003cwk.2,uc003cwl.3,uc010hkt.2,uc011bck.1"
CCDC37	"uc003eiu.1,uc010hsg.1"
CCDC38	uc001tek.1
CCDC39	"uc003fkn.2,uc010hxe.2"
CCDC3	"uc001ilq.1,uc001ilr.2,uc009xjb.1,uc009xjc.1"
CCDC40	"uc002jxm.3,uc002jxn.3,uc010dht.2,uc010wub.1"
CCDC41	"uc001tdd.2,uc001tde.2,uc001tdf.2,uc009zsw.1"
CCDC42B	uc010sys.1
CCDC42	"uc002gln.2,uc002glo.2"
CCDC43	"uc002ihc.2,uc010czw.1"
CCDC45	"uc002jem.2,uc002jen.2,uc002jeo.1,uc010wqb.1"
CCDC46	"uc002jfk.2,uc002jfl.2,uc002jfm.2,uc010deo.2,uc010dep.2"
CCDC47	"uc002jbs.3,uc002jbt.2,uc010ddx.2"
CCDC48	uc011bkt.1
CCDC50	"uc003fsv.2,uc003fsw.2"
CCDC51	"uc003csz.2,uc003cta.2,uc003ctb.2,uc003ctc.2,uc003ctd.2"
CCDC52	"uc003eaf.3,uc003eag.3,uc003eah.1,uc003eai.1,uc011bie.1"
CCDC53	"uc010svw.1,uc010svx.1,uc010svy.1,uc010svz.1"
CCDC54	uc003dwi.1
CCDC55	"uc002heu.2,uc002hev.2,uc002hex.2,uc010wbl.1,uc010wbm.1"
CCDC56	"uc002ibl.2,uc010wgz.1"
CCDC57	"uc002kdx.1,uc002kdy.2,uc002kdz.1,uc010dik.1"
CCDC58	uc003eey.2
CCDC59	uc001szp.3
CCDC60	uc001txe.2
CCDC61	uc002pdw.2
CCDC62	"uc001udc.2,uc001ude.2,uc001udf.2,uc010tah.1"
CCDC63	"uc001trv.1,uc001trw.1,uc009zvt.1,uc010sye.1"
CCDC64B	"uc002cte.3,uc002ctf.3,uc010bta.1"
CCDC64	"uc001txk.2,uc001txl.1,uc009zwv.1,uc010sze.1,uc010szf.1"
CCDC65	uc001rso.2
CCDC66	"uc003dhu.2,uc003dhv.2,uc003dhw.2,uc003dhx.2,uc003dhy.2,uc003dhz.2,uc003dia.2"
CCDC67	"uc001pdo.1,uc001pdp.2,uc001pdq.2"
CCDC68	"uc002lfs.2,uc002lft.2"
CCDC69	"uc003ltq.2,uc010jhu.2,uc011dcq.1"
CCDC6	uc001jks.3
CCDC70	uc001vfu.3
CCDC71	uc003cwg.3
CCDC72	uc003cte.1
CCDC73	"uc001mtv.2,uc001mtw.1,uc009yjt.2"
CCDC74A	"uc002tta.2,uc002ttb.2,uc010fnb.1"
CCDC74B	"uc002tqm.1,uc002tqn.1,uc010yzw.1,uc010yzx.1"
CCDC75	"uc002rpr.3,uc010ezz.2"
CCDC76	"uc001dsv.2,uc009wea.2,uc010ouf.1"
CCDC77	"uc001qig.2,uc009zdk.2,uc010sdp.1,uc010sdq.1"
CCDC78	"uc002cjf.2,uc002cjg.2,uc002cjh.2,uc002cji.3,uc002cjj.3,uc002cjk.2,uc010uuo.1"
CCDC79	"uc002eqc.1,uc002eqd.1,uc010viv.1"
CCDC7	"uc001iwj.2,uc001iwk.2,uc009xlu.1,uc009xlv.2,uc009xlw.1,uc009xlx.1,uc009xly.1"
CCDC80	"uc003dzf.2,uc003dzg.2,uc003dzh.1,uc011bhv.1"
CCDC81	"uc001pbw.1,uc001pbx.1,uc001pby.1,uc010rtq.1"
CCDC82	"uc001pfx.3,uc009ywp.2,uc009ywq.2,uc009ywr.2,uc009yws.2,uc009ywt.1"
CCDC83	"uc001pbg.1,uc001pbh.1,uc001pbi.1,uc001pbj.1"
CCDC84	"uc001pul.2,uc010ryk.1,uc010ryl.1,uc010rym.1"
CCDC85A	uc002rzn.2
CCDC85B	uc001ogf.2
CCDC85C	uc010avr.2
CCDC86	"uc001nqa.2,uc001nqb.2"
CCDC87	uc001oiq.3
CCDC88A	"uc002rys.2,uc002ryt.2,uc002ryu.2,uc002ryv.2,uc002ryw.2,uc010fbw.2,uc010fby.1,uc010fbz.2,uc010yoz.1,uc010ypa.1,uc010ypb.1"
